player,hands_seen,vpip,pfr,postflop_af,threebet_pct,avg_open_bb,net_bb,clean_hands,bb_per_100
lquriepNQBhDV5P1SWHhnA,13667,0.1781663861857028,0.08143703812102143,4.421428571428572,0.02022222222222222,3.133855185909981,-419.9999999999999,10450,-4.01913875598086
lzqJdwOOro2LvU+VhIyLbg,10971,0.13827363048035732,0.10719168717528028,4.494565217391305,0.029507016912558474,inf,1051.8000000000002,8603,12.225967685691039
m0Rv3ZSXQecGurxNeZVjDQ,5371,0.27667101098491903,0.2180227145782908,3.2402234636871508,0.021939136588818117,3.9782456140350875,-159.19999999999987,4470,-3.5615212527964175
m2nBN5LE48kYqUI0a2i08Q,6801,0.11277753271577709,0.07248933980297015,2.6242774566473988,0.012728278915329275,3.1680170575692963,399.16666666666674,5200,7.676282051282052
m4RLEO0J2I6YKmzTe9PVoQ,16412,0.1061418474287107,0.030709237143553496,3.5574324324324325,0.013686534216335542,3.6054298642533933,-671.9666666666667,12637,-5.317454037086862
mAoqsxhtmCj+tEuoQhLK2A,11996,0.09411470490163387,0.06177059019673224,2.969849246231156,0.01921259842519685,3.101769911504425,-515.1666666666666,9260,-5.563354931605471
mCPp22hC8fjyqvL/3m1XNw,5485,0.23208751139471284,0.17010027347310847,3.557142857142857,0.06053119209388511,4.4444177671068426,1831.2,4310,42.48723897911833
mRMmasiNJhITa/JuHIrCbQ,6176,0.23121761658031087,0.11965673575129533,1.9195652173913043,0.058145913329676356,3.2895569620253164,1353.9,4538,29.834728955486998
mWNx4+Bcn8ESx2Ntog0QHA,6902,0.2242828165749058,0.1921182266009852,3.5706214689265536,0.07413010590015129,3.8828522920203734,1371.2000000000003,5459,25.118153507968497
mr5yzoUy62ZvxtFgvp2Khg,9458,0.25037005709452315,0.18957496299429055,3.367231638418079,0.043462109955423475,3.062044231918709,897.8000000000002,7248,12.386865342163357
n/7hzJghGrOyzNSu1pznMQ,6065,0.13091508656224238,0.062324814509480624,2.3459119496855347,0.027909738717339667,3.9691842900302112,-73.29999999999995,4688,-1.563566552901023
n1NiKwmEwF+UWxZmFR0OCQ,6962,0.14119505889112324,0.11174949727089917,1.5570934256055364,0.014236902050113895,3.6784574468085105,529.4000000000002,5301,9.986794944350127
nJwOn4XIllzZMp8nX0QC6Q,11220,0.22540106951871658,0.1877005347593583,3.0707070707070705,0.07968,2.9600862998921253,1060.2999999999997,8744,12.126029277218661
nWNSwMI+niUqTgLSINZCTw,9272,0.1997411561691113,0.15595340811044003,2.175771971496437,0.0577274388016076,3.681026438569207,604.2,7171,8.425603123692651
nWmN6IbYoGhHHQEkGzxI7A,5282,0.1862930708065127,0.07326770162817114,1.573076923076923,0.016812373907195696,3.0226519337016575,129.10000000000008,4127,3.1281802762297084
nYvbSvNm1PP/3P+tr+F4AA,13768,0.1966879721092388,0.16138872748402092,2.651911468812877,0.05183861082737487,4.317559523809524,1759.3000000000002,10524,16.717027746104147
naH1sBnhCBxZtL+graJYMg,7043,0.23228737753798098,0.2009087036774102,4.16,0.11981566820276497,inf,-224.9666666666667,5538,-4.062236667870471
npn4gXTHdGw+D+QYPgympg,6346,0.21383548692089505,0.17806492278600694,2.7554585152838427,0.08060182697474476,3.879222108495394,36.2333333333334,4893,0.7405136589685959
nrDbfkEuGZJfc5IsX++/IQ,5389,0.10818333642605307,0.05845240304323622,1.4154589371980677,0.009665427509293681,3.443708609271523,-103.19999999999999,4064,-2.539370078740157
nrvrLgOr3HnIbT+xgOwBUA,8234,0.12217634199659946,0.05562302647558902,3.3195876288659796,0.02026715799170889,4.195652173913044,-241.39999999999998,6415,-3.763055339049103
ntTPeWOpSDMafD0XXahR3g,7272,0.1553905390539054,0.13833883388338833,3.574803149606299,0.05931263858093126,inf,-20.199999999999914,5736,-0.352161785216177
o/RHFofvhB6qEnM6YDxyRg,6104,0.1967562254259502,0.15465268676277852,3.0495049504950495,0.06158357771260997,3.066427718040621,244.00000000000009,4689,5.203668159522287
o/lj4IyEMN0iGYDJ9AAixg,9515,0.12622175512348924,0.08197582764056753,2.811659192825112,0.0343712090578245,3.171387283236994,887.3000000000001,7361,12.054068740660236
o2VnfZHm+Ret5ADaJK3Jrg,5553,0.1912479740680713,0.08986133621465875,1.3888888888888888,0.014423076923076924,4.027484143763213,200.49999999999997,4167,4.8116150707943355
o6maLymEbmkcWo7KCppumA,5273,0.062962260572729,0.062393324483216384,12.8,0.032448377581120944,4.102112676056338,175.70000000000005,4034,4.355478433316808
oEVPInYenBxjwqTJEFCrTA,6447,0.1991624011167985,0.16689933302311152,2.3782771535580522,0.07280291211648465,3.6591639871382635,672.6000000000001,5081,13.237551663058456
oP1wzZ1ka9H4Faz6ibdoUw,11783,0.17024526860731562,0.13791054909615547,3.2576271186440677,0.055178518737090586,4.2442896935933145,947.3000000000001,9177,10.322545494170209
oSUjcs+eHJ52iip/KE0GaQ,6558,0.2891125343092406,0.190454406831351,2.066265060240964,0.048497627833421195,3.4579584775086505,-1191.0,5152,-23.117236024844722
oeHFKlXIdVgR1WQmc+X40A,5743,0.2223576527947066,0.021765627720703465,2.0476190476190474,0.012368583797155226,3.6876190476190476,-532.8,4484,-11.882247992863514
ofYqy3/Q5XutugJ0y93cpQ,7353,0.14674282605739153,0.10199918400652795,3.388888888888889,0.055323590814196244,inf,211.50000000000003,5814,3.637770897832818
oiyYexRvmNRJ7FGjkHictw,5387,0.10562465193985521,0.08409133098199369,2.1074380165289255,0.02312925170068027,3.279236276849642,371.7,4223,8.801799668482122
oozTQ1OE4UT+eqnN/TiytA,7382,0.15239772419398537,0.10796532105120564,2.528888888888889,0.05992889791772473,3.2524300441826215,741.6,5667,13.08628904182107
pCbv/VJ1PruCA+GRBLOZtg,5152,0.14033385093167702,0.06191770186335404,1.8794326241134751,0.015742128935532233,3.1515151515151514,-216.39999999999995,3907,-5.538776554901458
pMnwZKFK5jSWz8G9an5WFw,11966,0.12134380745445429,0.05415343473173993,3.5775577557755778,0.008843967150979154,2.3577419354838707,-858.6,9302,-9.230273059557085
pPE+SzvL5F7GXpqIgik3gw,5850,0.12957264957264958,0.10547008547008548,2.492063492063492,0.0451527224435591,4.010200364298725,1103.6000000000001,4570,24.148796498905913
pjhEz3nklpRh8Yiebg/gfg,5346,0.20987654320987653,0.10643471754582866,4.655555555555556,0.021249195106245976,3.3626168224299064,1100.7,4082,26.96472317491426
pk8aA8qMBEL6zXqSyfVXMA,9120,0.13497807017543859,0.1081140350877193,2.536,0.023908045977011495,4.005995717344754,384.1000000000001,7106,5.405291303124121
ppSfAUqJ2iI/LfoBGgHizQ,21736,0.17188075082811924,0.11405042326094958,2.1903973509933774,0.04603117071402682,inf,1125.5666666666668,16960,6.636595911949687
